tags,data,stamps
13,351.7074279785156,1737571708.101
14,221.30584716796875,1737571708.101
1,27.632353515624995,1737571708.101
3,-24.678076171875006,1737571708.101
7,2002.0,1737571708.101
16,-32.46001052856445,1737571708.101
17,-32.21171951293945,1737571708.101
2,-0.15655517578125,1737571708.167
15,-0.15655517578125,1737571708.167
4,0.3955078125,1737571708.167
5,0.344696044921875,1737571708.167
6,0.3790283203125,1737571708.167
8,0.02264404296875,1737571708.167
9,0.017669677734375,1737571708.167
10,0.017974853515625,1737571708.167
11,242.04913330078125,1737571708.167
12,226.54495239257812,1737571708.167
13,351.7074279785156,1737571708.167
14,221.30584716796875,1737571708.167
1,27.50123046875,1737571708.167
3,-24.980200195312506,1737571708.167
7,2002.0,1737571708.167
16,-32.46001052856445,1737571708.168
17,-32.2257080078125,1737571708.168
2,-0.15655517578125,1737571708.234
15,-0.15655517578125,1737571708.234
4,0.392303466796875,1737571708.234
5,0.343780517578125,1737571708.234
6,0.377655029296875,1737571708.234
8,0.022705078125,1737571708.234
9,0.01788330078125,1737571708.234
10,0.017852783203125,1737571708.234
11,242.13656616210938,1737571708.234
12,226.54495239257812,1737571708.234
13,351.7598876953125,1737571708.234
14,221.30584716796875,1737571708.234
1,27.596181640624994,1737571708.234
3,-25.007666015625006,1737571708.234
7,2002.0,1737571708.234
16,-32.46001052856445,1737571708.235
17,-32.20647430419922,1737571708.235
2,-0.0048828125,1737571708.301
15,-0.0048828125,1737571708.301
4,0.392303466796875,1737571708.301
5,0.3460693359375,1737571708.301
6,0.378570556640625,1737571708.301
8,0.02264404296875,1737571708.301
9,0.017791748046875,1737571708.301
10,0.017730712890625,1737571708.301
11,241.83929443359375,1737571708.301
12,226.54495239257812,1737571708.301
13,351.6374816894531,1737571708.301
14,221.30584716796875,1737571708.301
1,27.636875,1737571708.301
3,-25.080908203125006,1737571708.301
7,2002.0,1737571708.301
16,-32.46001052856445,1737571708.301
17,-32.230953216552734,1737571708.301
2,-0.15655517578125,1737571709.101
15,-0.15655517578125,1737571709.101
4,0.3955078125,1737571709.101
5,0.34698486328125,1737571709.101
6,0.377655029296875,1737571709.101
8,0.0225830078125,1737571709.101
9,0.017791748046875,1737571709.101
10,0.017730712890625,1737571709.101
11,242.01416015625,1737571709.101
12,226.54495239257812,1737571709.101
13,351.7598876953125,1737571709.101
14,221.30584716796875,1737571709.101
1,27.641396484374997,1737571709.101
3,-25.021398925781256,1737571709.101
7,2002.0,1737571709.101
16,-32.46001052856445,1737571709.101
17,-32.2099723815918,1737571709.101
2,0.0018310546875,1737571709.167
15,0.0018310546875,1737571709.167
4,0.39642333984375,1737571709.167
5,0.347442626953125,1737571709.167
6,0.37994384765625,1737571709.167
8,0.02264404296875,1737571709.167
9,0.017822265625,1737571709.167
10,0.01806640625,1737571709.167
11,242.04913330078125,1737571709.167
12,226.54495239257812,1737571709.167
13,351.829833984375,1737571709.167
14,221.30584716796875,1737571709.167
1,27.641396484374997,1737571709.167
3,-24.984777832031256,1737571709.167
7,2002.0,1737571709.167
16,-32.46001052856445,1737571709.168
17,-32.24843978881836,1737571709.168
2,-0.15655517578125,1737571709.234
15,-0.15655517578125,1737571709.234
4,0.393218994140625,1737571709.234
5,0.3460693359375,1737571709.234
6,0.379486083984375,1737571709.234
8,0.02252197265625,1737571709.234
9,0.017791748046875,1737571709.234
10,0.017730712890625,1737571709.234
11,241.90924072265625,1737571709.234
12,226.54495239257812,1737571709.234
13,351.7074279785156,1737571709.234
14,221.30584716796875,1737571709.234
1,27.641396484374997,1737571709.234
3,-24.961889648437506,1737571709.234
7,2002.0,1737571709.234
16,-32.46001052856445,1737571709.234
17,-32.220462799072266,1737571709.234
2,0.0726318359375,1737571709.301
15,0.0726318359375,1737571709.301
4,0.398712158203125,1737571709.301
5,0.346527099609375,1737571709.301
6,0.377655029296875,1737571709.301
8,0.02276611328125,1737571709.301
9,0.017578125,1737571709.301
10,0.017852783203125,1737571709.301
11,242.154052734375,1737571709.301
12,226.54495239257812,1737571709.301
13,351.7598876953125,1737571709.301
14,221.30584716796875,1737571709.301
1,27.614267578125,1737571709.301
3,-24.971044921875006,1737571709.301
7,2002.0,1737571709.301
16,-32.46001052856445,1737571709.301
17,-32.21171951293945,1737571709.301
2,0.03753662109375,1737571710.1
15,0.03753662109375,1737571710.1
4,0.39093017578125,1737571710.1
5,0.34515380859375,1737571710.1
6,0.378570556640625,1737571710.1
8,0.02239990234375,1737571710.1
9,0.017333984375,1737571710.1
10,0.018096923828125,1737571710.1
11,242.04913330078125,1737571710.1
12,226.54495239257812,1737571710.1
13,351.7598876953125,1737571710.1
14,221.30584716796875,1737571710.1
1,27.60522460937499,1737571710.1
3,-24.952734375000006,1737571710.1
7,2002.0,1737571710.1
16,-32.46001052856445,1737571710.101
17,-32.26592254638672,1737571710.101
2,0.01190185546875,1737571710.167
15,0.01190185546875,1737571710.167
4,0.391387939453125,1737571710.167
5,0.34698486328125,1737571710.167
6,0.375823974609375,1737571710.167
8,0.022491455078125,1737571710.167
9,0.01800537109375,1737571710.167
10,0.017852783203125,1737571710.167
11,241.97918701171875,1737571710.167
12,226.54495239257812,1737571710.167
13,351.7074279785156,1737571710.167
14,221.30584716796875,1737571710.167
1,27.614267578125,1737571710.167
3,-24.971044921875006,1737571710.167
7,2002.0,1737571710.167
16,-32.46001052856445,1737571710.168
17,-32.21171951293945,1737571710.168
2,-0.0018310546875,1737571710.234
15,-0.0018310546875,1737571710.234
4,0.39276123046875,1737571710.234
5,0.346527099609375,1737571710.234
6,0.379486083984375,1737571710.234
8,0.02239990234375,1737571710.234
9,0.01763916015625,1737571710.234
10,0.0177001953125,1737571710.234
11,242.13656616210938,1737571710.234
12,226.54495239257812,1737571710.234
13,351.6374816894531,1737571710.234
14,221.30584716796875,1737571710.234
1,27.636875,1737571710.234
3,-24.975622558593756,1737571710.234
7,2002.0,1737571710.234
16,-32.46001052856445,1737571710.234
17,-32.220462799072266,1737571710.234
2,0.03753662109375,1737571710.3
15,0.03753662109375,1737571710.3
4,0.389556884765625,1737571710.3
5,0.34881591796875,1737571710.3
6,0.3753662109375,1737571710.3
8,0.02252197265625,1737571710.3
9,0.017822265625,1737571710.3
10,0.01800537109375,1737571710.3
11,242.0841064453125,1737571710.3
12,226.54495239257812,1737571710.3
13,351.7074279785156,1737571710.3
14,221.30584716796875,1737571710.3
1,27.668525390624996,1737571710.3
3,-24.957312011718756,1737571710.3
7,2002.0,1737571710.3
16,-32.46001052856445,1737571710.301
17,-32.237945556640625,1737571710.301
2,-0.15655517578125,1737571711.1
15,-0.15655517578125,1737571711.1
4,0.392303466796875,1737571711.1
5,0.3570556640625,1737571711.1
6,0.377655029296875,1737571711.1
8,0.022613525390625,1737571711.1
9,0.017730712890625,1737571711.1
10,0.01806640625,1737571711.1
11,241.9442138671875,1737571711.1
12,226.54495239257812,1737571711.1
13,351.6374816894531,1737571711.1
14,221.30584716796875,1737571711.1
1,27.645917968750002,1737571711.1
3,-25.012243652343756,1737571711.1
7,2002.0,1737571711.1
16,-32.46001052856445,1737571711.101
17,-32.220462799072266,1737571711.101
2,-0.02227783203125,1737571711.167
15,-0.02227783203125,1737571711.167
4,0.395965576171875,1737571711.167
5,0.34698486328125,1737571711.167
6,0.378570556640625,1737571711.167
8,0.02264404296875,1737571711.167
9,0.017730712890625,1737571711.167
10,0.018035888671875,1737571711.167
11,242.20651245117188,1737571711.167
12,226.54495239257812,1737571711.167
13,351.7598876953125,1737571711.167
14,221.30584716796875,1737571711.167
1,27.636875,1737571711.167
3,-24.934423828125006,1737571711.167
7,2002.0,1737571711.167
16,-32.46001052856445,1737571711.168
17,-32.237945556640625,1737571711.168
2,-0.0054931640625,1737571711.234
15,-0.0054931640625,1737571711.234
4,0.39459228515625,1737571711.234
5,0.343780517578125,1737571711.234
6,0.380859375,1737571711.234
8,0.022552490234375,1737571711.234
9,0.0179443359375,1737571711.234
10,0.017913818359375,1737571711.234
11,242.01416015625,1737571711.234
12,226.5380859375,1737571711.234
13,351.8822937011719,1737571711.234
14,221.30584716796875,1737571711.234
1,27.632353515624995,1737571711.234
3,-24.993933105468756,1737571711.234
7,2002.0,1737571711.234
16,-32.46001052856445,1737571711.234
17,-32.21696472167969,1737571711.234
2,0.01434326171875,1737571711.3
15,0.01434326171875,1737571711.3
4,0.39459228515625,1737571711.3
5,0.34515380859375,1737571711.3
6,0.37994384765625,1737571711.3
8,0.022613525390625,1737571711.3
9,0.017791748046875,1737571711.3
10,0.01788330078125,1737571711.3
11,242.04913330078125,1737571711.3
12,226.5380859375,1737571711.3
13,351.7074279785156,1737571711.3
14,221.30584716796875,1737571711.3
1,27.564531249999998,1737571711.3
3,-24.952734375000006,1737571711.3
7,2002.0,1737571711.3
16,-32.46001052856445,1737571711.301
17,-32.19423294067383,1737571711.301
2,0.00091552734375,1737571712.1
15,0.00091552734375,1737571712.1
4,0.393218994140625,1737571712.1
5,0.3460693359375,1737571712.1
6,0.37811279296875,1737571712.1
8,0.022613525390625,1737571712.1
9,0.01788330078125,1737571712.1
10,0.0179443359375,1737571712.1
11,242.25897216796875,1737571712.1
12,226.5380859375,1737571712.1
13,351.7598876953125,1737571712.1
14,221.30584716796875,1737571712.1
1,27.632353515624995,1737571712.1
3,-24.989355468750006,1737571712.1
7,2002.0,1737571712.1
16,-32.46001052856445,1737571712.101
17,-32.23270034790039,1737571712.101
2,0.03143310546875,1737571712.167
15,0.03143310546875,1737571712.167
4,0.39459228515625,1737571712.167
5,0.346527099609375,1737571712.167
6,0.379486083984375,1737571712.167
8,0.022552490234375,1737571712.167
9,0.017730712890625,1737571712.167
10,0.017974853515625,1737571712.167
11,242.20651245117188,1737571712.167
12,226.53121948242188,1737571712.167
13,351.829833984375,1737571712.167
14,221.30584716796875,1737571712.167
1,27.645917968750002,1737571712.167
3,-24.975622558593756,1737571712.167
7,2002.0,1737571712.167
16,-32.46001052856445,1737571712.167
17,-32.243194580078125,1737571712.167
2,0.00579833984375,1737571712.234
15,0.00579833984375,1737571712.234
4,0.39093017578125,1737571712.234
5,0.344696044921875,1737571712.234
6,0.37994384765625,1737571712.234
8,0.0225830078125,1737571712.234
9,0.0177001953125,1737571712.234
10,0.017913818359375,1737571712.234
11,241.89175415039062,1737571712.234
12,226.52435302734375,1737571712.234
13,351.8997802734375,1737571712.234
14,221.30584716796875,1737571712.234
1,27.62783203124999,1737571712.234
3,-25.044287109375006,1737571712.234
7,2002.0,1737571712.234
16,-32.46001052856445,1737571712.234
17,-32.223960876464844,1737571712.234
2,-0.03082275390625,1737571712.3
15,-0.03082275390625,1737571712.3
4,0.39642333984375,1737571712.3
5,0.347442626953125,1737571712.3
6,0.3790283203125,1737571712.3
8,0.022796630859375,1737571712.3
9,0.017974853515625,1737571712.3
10,0.01751708984375,1737571712.3
11,241.69940185546875,1737571712.3
12,226.52435302734375,1737571712.3
13,351.7598876953125,1737571712.3
14,221.30584716796875,1737571712.3
1,27.654960937499997,1737571712.3
3,-25.007666015625006,1737571712.3
7,2002.0,1737571712.3
16,-32.46001052856445,1737571712.301
17,-32.230953216552734,1737571712.301
2,0.0030517578125,1737571713.1
15,0.0030517578125,1737571713.1
4,0.39459228515625,1737571713.1
5,0.346527099609375,1737571713.1
6,0.379486083984375,1737571713.1
8,0.02264404296875,1737571713.1
9,0.0179443359375,1737571713.1
10,0.01800537109375,1737571713.1
11,241.9442138671875,1737571713.1
12,226.53121948242188,1737571713.1
13,351.7598876953125,1737571713.1
14,221.30584716796875,1737571713.1
1,27.673046874999994,1737571713.1
3,-24.993933105468756,1737571713.1
7,2002.0,1737571713.1
16,-32.46001052856445,1737571713.101
17,-32.223960876464844,1737571713.101
2,0.00640869140625,1737571713.167
15,0.00640869140625,1737571713.167
4,0.39459228515625,1737571713.167
5,0.3460693359375,1737571713.167
6,0.378570556640625,1737571713.167
8,0.02276611328125,1737571713.167
9,0.017791748046875,1737571713.167
10,0.01806640625,1737571713.167
11,242.11907958984375,1737571713.167
12,226.53121948242188,1737571713.167
13,351.829833984375,1737571713.167
14,221.30584716796875,1737571713.167
1,27.62783203124999,1737571713.167
3,-24.971044921875006,1737571713.167
7,2002.0,1737571713.167
16,-32.46001052856445,1737571713.167
17,-32.21346664428711,1737571713.167
2,0.00579833984375,1737571713.234
15,0.00579833984375,1737571713.234
4,0.39093017578125,1737571713.234
5,0.346527099609375,1737571713.234
6,0.379486083984375,1737571713.234
8,0.022674560546875,1737571713.234
9,0.01763916015625,1737571713.234
10,0.01763916015625,1737571713.234
11,242.11907958984375,1737571713.234
12,226.53121948242188,1737571713.234
13,351.8822937011719,1737571713.234
14,221.30584716796875,1737571713.234
1,27.74086914062499,1737571713.234
3,-24.948156738281256,1737571713.234
7,2002.0,1737571713.234
16,-32.46001052856445,1737571713.234
17,-32.23619842529297,1737571713.234
2,0.00946044921875,1737571713.3
15,0.00946044921875,1737571713.3
4,0.394134521484375,1737571713.3
5,0.352020263671875,1737571713.3
6,0.373992919921875,1737571713.3
8,0.02264404296875,1737571713.3
9,0.01776123046875,1737571713.3
10,0.01812744140625,1737571713.3
11,242.10159301757812,1737571713.3
12,226.53121948242188,1737571713.3
13,351.829833984375,1737571713.3
14,221.30584716796875,1737571713.3
1,27.623310546875,1737571713.3
3,-24.961889648437506,1737571713.3
7,2002.0,1737571713.3
16,-32.46001052856445,1737571713.301
17,-32.223960876464844,1737571713.301
2,0.0811767578125,1737571714.1
15,0.0811767578125,1737571714.1
4,0.38543701171875,1737571714.1
5,0.340118408203125,1737571714.1
6,0.3790283203125,1737571714.1
8,0.022552490234375,1737571714.1
9,0.017852783203125,1737571714.1
10,0.018096923828125,1737571714.1
11,242.13656616210938,1737571714.1
12,226.53121948242188,1737571714.1
13,351.7598876953125,1737571714.1
14,221.30584716796875,1737571714.1
1,27.641396484374997,1737571714.1
3,-24.971044921875006,1737571714.1
7,2002.0,1737571714.1
16,-32.46001052856445,1737571714.101
17,-32.20647430419922,1737571714.101
2,0.00457763671875,1737571714.167
15,0.00457763671875,1737571714.167
4,0.3955078125,1737571714.167
5,0.344696044921875,1737571714.167
6,0.377197265625,1737571714.167
8,0.02239990234375,1737571714.167
9,0.017852783203125,1737571714.167
10,0.01739501953125,1737571714.167
11,242.25897216796875,1737571714.167
12,226.53121948242188,1737571714.167
13,351.8822937011719,1737571714.167
14,221.30584716796875,1737571714.167
1,27.609746093749994,1737571714.167
3,-25.222814941406256,1737571714.167
7,2002.0,1737571714.167
16,-32.46001052856445,1737571714.167
17,-32.21346664428711,1737571714.167
2,-0.0225830078125,1737571714.234
15,-0.0225830078125,1737571714.234
4,0.390472412109375,1737571714.234
5,0.344696044921875,1737571714.234
6,0.37811279296875,1737571714.234
8,0.022552490234375,1737571714.234
9,0.017822265625,1737571714.234
10,0.017913818359375,1737571714.234
11,242.154052734375,1737571714.234
12,226.52435302734375,1737571714.234
13,351.829833984375,1737571714.234
14,221.30584716796875,1737571714.234
1,27.654960937499997,1737571714.234
3,-24.957312011718756,1737571714.234
7,2002.0,1737571714.234
16,-32.46001052856445,1737571714.234
17,-32.227455139160156,1737571714.234
2,-0.15655517578125,1737571714.3
15,-0.15655517578125,1737571714.3
4,0.39459228515625,1737571714.3
5,0.3460693359375,1737571714.3
6,0.380401611328125,1737571714.3
8,0.02264404296875,1737571714.3
9,0.0179443359375,1737571714.3
10,0.01800537109375,1737571714.3
11,242.04913330078125,1737571714.3
12,226.52435302734375,1737571714.3
13,351.7598876953125,1737571714.3
14,221.30584716796875,1737571714.3
1,27.645917968750002,1737571714.3
3,-24.847448730468756,1737571714.3
7,2002.0,1737571714.3
16,-32.46001052856445,1737571714.301
17,-32.22920608520508,1737571714.301
2,0.00030517578125,1737571715.1
15,0.00030517578125,1737571715.1
4,0.392303466796875,1737571715.1
5,0.346527099609375,1737571715.1
6,0.37811279296875,1737571715.1
8,0.02264404296875,1737571715.1
9,0.01788330078125,1737571715.1
10,0.01776123046875,1737571715.1
11,241.83929443359375,1737571715.1
12,226.52435302734375,1737571715.1
13,351.7598876953125,1737571715.1
14,221.30584716796875,1737571715.1
1,27.632353515624995,1737571715.1
3,-24.948156738281256,1737571715.1
7,2002.0,1737571715.1
16,-32.46001052856445,1737571715.101
17,-32.21521759033203,1737571715.101
2,0.03662109375,1737571715.167
15,0.03662109375,1737571715.167
4,0.39642333984375,1737571715.167
5,0.34881591796875,1737571715.167
6,0.378570556640625,1737571715.167
8,0.022430419921875,1737571715.167
9,0.017791748046875,1737571715.167
10,0.01788330078125,1737571715.167
11,242.04913330078125,1737571715.167
12,226.52435302734375,1737571715.167
13,351.829833984375,1737571715.167
14,221.30584716796875,1737571715.167
1,27.609746093749994,1737571715.167
3,-24.957312011718756,1737571715.167
7,2002.0,1737571715.167
16,-32.46001052856445,1737571715.167
17,-32.220462799072266,1737571715.167
2,0.0067138671875,1737571715.233
15,0.0067138671875,1737571715.233
4,0.3955078125,1737571715.233
5,0.34698486328125,1737571715.233
6,0.3790283203125,1737571715.233
8,0.02252197265625,1737571715.233
9,0.017791748046875,1737571715.233
10,0.01776123046875,1737571715.233
11,242.04913330078125,1737571715.233
12,226.52435302734375,1737571715.233
13,351.8822937011719,1737571715.233
14,221.30584716796875,1737571715.233
1,27.62783203124999,1737571715.233
3,-24.943579101562506,1737571715.233
7,2002.0,1737571715.233
16,-32.46001052856445,1737571715.234
17,-32.21171951293945,1737571715.234
2,-0.13916015625,1737571715.3
15,-0.13916015625,1737571715.3
4,0.395965576171875,1737571715.3
5,0.344696044921875,1737571715.3
6,0.378570556640625,1737571715.3
8,0.0228271484375,1737571715.3
9,0.01776123046875,1737571715.3
10,0.01788330078125,1737571715.3
11,241.75186157226562,1737571715.3
12,226.52435302734375,1737571715.3
13,351.829833984375,1737571715.3
14,221.30584716796875,1737571715.3
1,27.673046874999994,1737571715.3
3,-24.980200195312506,1737571715.3
7,2002.0,1737571715.3
16,-32.46001052856445,1737571715.301
17,-32.21696472167969,1737571715.301
2,0.01800537109375,1737571716.1
15,0.01800537109375,1737571716.1
4,0.39276123046875,1737571716.1
5,0.345611572265625,1737571716.1
6,0.379486083984375,1737571716.1
8,0.02264404296875,1737571716.1
9,0.0177001953125,1737571716.1
10,0.017974853515625,1737571716.1
11,241.9442138671875,1737571716.1
12,226.53121948242188,1737571716.1
13,351.8822937011719,1737571716.1
14,221.30584716796875,1737571716.1
1,27.523837890625,1737571716.1
3,-24.966467285156256,1737571716.1
7,2002.0,1737571716.1
16,-32.46001052856445,1737571716.101
17,-32.208221435546875,1737571716.101
2,-0.00091552734375,1737571716.167
15,-0.00091552734375,1737571716.167
4,0.391845703125,1737571716.167
5,0.34515380859375,1737571716.167
6,0.3790283203125,1737571716.167
8,0.022552490234375,1737571716.167
9,0.017822265625,1737571716.167
10,0.017791748046875,1737571716.167
11,242.10159301757812,1737571716.167
12,226.53121948242188,1737571716.167
13,351.8822937011719,1737571716.167
14,221.30584716796875,1737571716.167
1,27.636875,1737571716.167
3,-24.943579101562506,1737571716.167
7,2002.0,1737571716.167
16,-32.46001052856445,1737571716.167
17,-32.21171951293945,1737571716.167
2,0.01434326171875,1737571716.233
15,0.01434326171875,1737571716.233
4,0.395050048828125,1737571716.233
5,0.344696044921875,1737571716.233
6,0.38177490234375,1737571716.233
8,0.0225830078125,1737571716.233
9,0.017852783203125,1737571716.233
10,0.017913818359375,1737571716.233
11,241.8043212890625,1737571716.233
12,226.53121948242188,1737571716.233
13,351.8822937011719,1737571716.233
14,221.30584716796875,1737571716.233
1,27.600703125,1737571716.233
3,-25.025976562500006,1737571716.233
7,2002.0,1737571716.233
16,-32.46001052856445,1737571716.234
17,-32.227455139160156,1737571716.234
2,0.04852294921875,1737571716.3
15,0.04852294921875,1737571716.3
4,0.3936767578125,1737571716.3
5,0.34698486328125,1737571716.3
6,0.37811279296875,1737571716.3
8,0.022491455078125,1737571716.3
9,0.017791748046875,1737571716.3
10,0.018035888671875,1737571716.3
11,242.10159301757812,1737571716.3
12,226.5380859375,1737571716.3
13,351.829833984375,1737571716.3
14,221.30584716796875,1737571716.3
1,27.641396484374997,1737571716.3
3,-24.993933105468756,1737571716.3
7,2002.0,1737571716.3
16,-32.46001052856445,1737571716.301
17,-32.218711853027344,1737571716.301
2,-0.01007080078125,1737571717.1
15,-0.01007080078125,1737571717.1
4,0.3955078125,1737571717.1
5,0.34515380859375,1737571717.1
6,0.382232666015625,1737571717.1
8,0.022705078125,1737571717.1
9,0.01788330078125,1737571717.1
10,0.017974853515625,1737571717.1
11,241.99667358398438,1737571717.1
12,226.5380859375,1737571717.1
13,351.829833984375,1737571717.1
14,221.30584716796875,1737571717.1
1,27.618789062499996,1737571717.1
3,-25.025976562500006,1737571717.1
7,2002.0,1737571717.1
16,-32.46001052856445,1737571717.101
17,-32.26767349243164,1737571717.101
2,-0.07415771484375,1737571717.167
15,-0.07415771484375,1737571717.167
4,0.394134521484375,1737571717.167
5,0.3497314453125,1737571717.167
6,0.379486083984375,1737571717.167
8,0.022613525390625,1737571717.167
9,0.017791748046875,1737571717.167
10,0.017974853515625,1737571717.167
11,242.154052734375,1737571717.167
12,226.5380859375,1737571717.167
13,351.8997802734375,1737571717.167
14,221.30584716796875,1737571717.167
1,27.677568359374998,1737571717.167
3,-24.975622558593756,1737571717.167
7,2002.0,1737571717.167
16,-32.46001052856445,1737571717.167
17,-32.220462799072266,1737571717.167
2,-0.00213623046875,1737571717.233
15,-0.00213623046875,1737571717.233
4,0.3936767578125,1737571717.233
5,0.3460693359375,1737571717.233
6,0.380401611328125,1737571717.233
8,0.02264404296875,1737571717.233
9,0.0177001953125,1737571717.233
10,0.017974853515625,1737571717.233
11,241.89175415039062,1737571717.233
12,226.5380859375,1737571717.233
13,351.829833984375,1737571717.233
14,221.30584716796875,1737571717.233
1,27.636875,1737571717.233
3,-24.975622558593756,1737571717.233
7,2002.0,1737571717.233
16,-32.46001052856445,1737571717.234
17,-32.19598388671875,1737571717.234
2,-0.01251220703125,1737571717.3
15,-0.01251220703125,1737571717.3
4,0.3936767578125,1737571717.3
5,0.345611572265625,1737571717.3
6,0.375823974609375,1737571717.3
8,0.022735595703125,1737571717.3
9,0.01788330078125,1737571717.3
10,0.01788330078125,1737571717.3
11,242.2939453125,1737571717.3
12,226.5380859375,1737571717.3
13,351.9522399902344,1737571717.3
14,221.30584716796875,1737571717.3
1,27.691132812499998,1737571717.3
3,-24.929846191406256,1737571717.3
7,2002.0,1737571717.3
16,-32.46001052856445,1737571717.301
17,-32.2257080078125,1737571717.301
2,0.00640869140625,1737571718.1
15,0.00640869140625,1737571718.1
4,0.39642333984375,1737571718.1
5,0.34515380859375,1737571718.1
6,0.378570556640625,1737571718.1
8,0.02227783203125,1737571718.1
9,0.017730712890625,1737571718.1
10,0.017852783203125,1737571718.1
11,242.20651245117188,1737571718.1
12,226.53121948242188,1737571718.1
13,351.829833984375,1737571718.1
14,221.30584716796875,1737571718.1
1,27.618789062499996,1737571718.1
3,-24.975622558593756,1737571718.1
7,2002.0,1737571718.1
16,-32.46001052856445,1737571718.101
17,-32.223960876464844,1737571718.101
2,0.0372314453125,1737571718.167
15,0.0372314453125,1737571718.167
4,0.394134521484375,1737571718.167
5,0.34515380859375,1737571718.167
6,0.37811279296875,1737571718.167
8,0.0225830078125,1737571718.167
9,0.0177001953125,1737571718.167
10,0.0179443359375,1737571718.167
11,241.90924072265625,1737571718.167
12,226.52435302734375,1737571718.167
13,351.7598876953125,1737571718.167
14,221.30584716796875,1737571718.167
1,27.623310546875,1737571718.167
3,-24.980200195312506,1737571718.167
7,2002.0,1737571718.167
16,-32.46001052856445,1737571718.167
17,-32.2257080078125,1737571718.167
2,0.0311279296875,1737571718.233
15,0.0311279296875,1737571718.233
4,0.391845703125,1737571718.233
5,0.343780517578125,1737571718.233
6,0.3790283203125,1737571718.233
8,0.02264404296875,1737571718.233
9,0.017852783203125,1737571718.233
10,0.01776123046875,1737571718.233
11,241.99667358398438,1737571718.233
12,226.52435302734375,1737571718.233
13,351.829833984375,1737571718.233
14,221.30584716796875,1737571718.233
1,27.614267578125,1737571718.233
3,-24.980200195312506,1737571718.233
7,2002.0,1737571718.233
16,-32.46001052856445,1737571718.234
17,-32.23270034790039,1737571718.234
2,0.0238037109375,1737571718.3
15,0.0238037109375,1737571718.3
4,0.39093017578125,1737571718.3
5,0.34332275390625,1737571718.3
6,0.3790283203125,1737571718.3
8,0.02264404296875,1737571718.3
9,0.018035888671875,1737571718.3
10,0.017730712890625,1737571718.3
11,241.68191528320312,1737571718.3
12,226.52435302734375,1737571718.3
13,351.7074279785156,1737571718.3
14,221.30584716796875,1737571718.3
1,27.623310546875,1737571718.3
3,-25.094641113281256,1737571718.3
7,2002.0,1737571718.3
16,-32.46001052856445,1737571718.301
17,-32.23270034790039,1737571718.301
2,-0.02777099609375,1737571719.1
15,-0.02777099609375,1737571719.1
4,0.380401611328125,1737571719.1
5,0.34515380859375,1737571719.1
6,0.37811279296875,1737571719.1
8,0.02264404296875,1737571719.1
9,0.017913818359375,1737571719.1
10,0.0179443359375,1737571719.1
11,242.154052734375,1737571719.1
12,226.53121948242188,1737571719.1
13,351.7598876953125,1737571719.1
14,221.30584716796875,1737571719.1
1,27.62783203124999,1737571719.1
3,-24.993933105468756,1737571719.1
7,2002.0,1737571719.1
16,-32.46001052856445,1737571719.101
17,-32.243194580078125,1737571719.101
2,0.00213623046875,1737571719.167
15,0.00213623046875,1737571719.167
4,0.395050048828125,1737571719.167
5,0.345611572265625,1737571719.167
6,0.37994384765625,1737571719.167
8,0.0224609375,1737571719.167
9,0.017974853515625,1737571719.167
10,0.017791748046875,1737571719.167
11,241.64694213867188,1737571719.167
12,226.53121948242188,1737571719.167
13,351.7074279785156,1737571719.167
14,221.30584716796875,1737571719.167
1,27.632353515624995,1737571719.167
3,-24.920690917968756,1737571719.167
7,2002.0,1737571719.167
16,-32.46001052856445,1737571719.167
17,-32.253684997558594,1737571719.167
2,-0.15655517578125,1737571719.233
15,-0.15655517578125,1737571719.233
